cohort,pool,n_held_out,n_cells_mature,shift,candidate,seed_stream,n_attempted,n_scored,n_abstained,n_excludes_zero,n_covered,excludes_zero_rate,coverage,median_ci_width,n_normal,n_tumour,n_replicates,n_pool_undefined,null_rejection,null_rejection_mcse,pool_mean,pool_var,pool_skew,pool_form,skew_matched,closed_form_floor
kul3,reference,2,50,0.5,welch_t,3,400.0,400,0.0,198.0,347.0,0.495,0.8675,4.862861622236427,,,,,,,,,,,,
kul3,reference,2,50,0.5,patient_cluster,3,400.0,264,136.0,139.0,227.0,0.5265151515151515,0.8598484848484849,4.824362777543745,,,,,,,,,,,,
kul3,reference,2,50,0.5,pseudobulk_patient_t,3,400.0,264,136.0,18.0,256.0,0.06818181818181818,0.9696969696969697,31.882005992526707,,,,,,,,,,,,
kul3,reference,5,5,0.5,percentile,3,400.0,400,0.0,279.0,158.0,0.6975,0.395,3.1374749999999993,,,,,,,,,,,,
kul3,reference,5,5,0.5,patient_cluster,3,400.0,398,2.0,277.0,269.0,0.6959798994974874,0.6758793969849246,4.769372530116026,,,,,,,,,,,,
kul3,reference,5,5,0.5,pseudobulk_patient_t,3,400.0,398,2.0,82.0,385.0,0.20603015075376885,0.9673366834170855,13.95804715366301,,,,,,,,,,,,
kul3,reference,2,100,0.5,percentile,3,400.0,400,0.0,225.0,378.0,0.5625,0.945,4.140237500000001,,,,,,,,,,,,
kul3,reference,2,100,0.5,studentised,3,400.0,400,0.0,197.0,373.0,0.4925,0.9325,4.276820846168793,,,,,,,,,,,,
kul3,reference,2,100,0.5,bca,3,400.0,400,0.0,199.0,372.0,0.4975,0.93,4.244096804733555,,,,,,,,,,,,
kul3,reference,2,100,0.5,welch_t,3,400.0,400,0.0,231.0,379.0,0.5775,0.9475,4.186391489512756,,,,,,,,,,,,
kul3,reference,2,100,0.5,patient_cluster,3,400.0,249,151.0,140.0,207.0,0.5622489959839357,0.8313253012048193,4.312215470465735,,,,,,,,,,,,
kul3,reference,2,100,0.5,pseudobulk_patient_t,3,400.0,249,151.0,24.0,240.0,0.0963855421686747,0.963855421686747,25.343612911950405,,,,,,,,,,,,
kul3,reference,5,5,1.0,percentile,3,400.0,400,0.0,240.0,160.0,0.6,0.4,3.4742562499999994,,,,,,,,,,,,
kul3,reference,5,5,1.0,patient_cluster,3,400.0,398,2.0,244.0,154.0,0.6130653266331658,0.3869346733668342,5.19038617178037,,,,,,,,,,,,
kul3,reference,5,5,1.0,pseudobulk_patient_t,3,400.0,398,2.0,75.0,323.0,0.1884422110552764,0.8115577889447236,16.50287938958391,,,,,,,,,,,,
kul3,reference,5,50,1.0,percentile,3,400.0,400,0.0,80.0,320.0,0.2,0.8,8.4542375,,,,,,,,,,,,
kul3,reference,5,50,1.0,patient_cluster,3,400.0,400,0.0,71.0,329.0,0.1775,0.8225,8.393929388158675,,,,,,,,,,,,
kul3,reference,5,50,1.0,pseudobulk_patient_t,3,400.0,400,0.0,38.0,362.0,0.095,0.905,13.172483311901015,,,,,,,,,,,,
kul3,reference,5,50,0.5,percentile,3,400.0,400,0.0,194.0,346.0,0.485,0.865,4.750962499999998,,,,,,,,,,,,
kul3,reference,5,50,0.5,patient_cluster,3,400.0,400,0.0,169.0,385.0,0.4225,0.9625,5.89639403400876,,,,,,,,,,,,
kul3,reference,5,50,0.5,pseudobulk_patient_t,3,400.0,400,0.0,80.0,397.0,0.2,0.9925,9.361966366693473,,,,,,,,,,,,
kul3,reference,5,100,1.0,percentile,3,400.0,400,0.0,48.0,352.0,0.12,0.88,7.0278625,,,,,,,,,,,,
kul3,reference,5,100,1.0,patient_cluster,3,400.0,400,0.0,37.0,363.0,0.0925,0.9075,7.348624341205593,,,,,,,,,,,,
kul3,reference,5,100,1.0,pseudobulk_patient_t,3,400.0,400,0.0,21.0,379.0,0.0525,0.9475,10.17803116972939,,,,,,,,,,,,
kul3,reference,2,800,0.5,percentile,3,400.0,400,0.0,362.0,399.0,0.905,0.9975,3.0163624999999987,,,,,,,,,,,,
kul3,reference,2,800,0.5,studentised,3,400.0,400,0.0,368.0,399.0,0.92,0.9975,3.0980939410976136,,,,,,,,,,,,
kul3,reference,2,800,0.5,bca,3,400.0,400,0.0,370.0,399.0,0.925,0.9975,3.0681766998570437,,,,,,,,,,,,
kul3,reference,2,800,0.5,welch_t,3,400.0,400,0.0,353.0,399.0,0.8825,0.9975,3.0614913114497835,,,,,,,,,,,,
kul3,reference,2,800,0.5,patient_cluster,3,400.0,258,142.0,142.0,233.0,0.5503875968992248,0.9031007751937985,3.8203648468249307,,,,,,,,,,,,
kul3,reference,2,800,0.5,pseudobulk_patient_t,3,400.0,258,142.0,30.0,254.0,0.11627906976744186,0.9844961240310077,17.65828089637631,,,,,,,,,,,,
kul3,reference,2,800,1.0,percentile,3,400.0,400,0.0,17.0,383.0,0.0425,0.9575,3.8039312499999998,,,,,,,,,,,,
kul3,reference,2,800,1.0,studentised,3,400.0,400,0.0,20.0,380.0,0.05,0.95,3.7780939707497367,,,,,,,,,,,,
kul3,reference,2,800,1.0,bca,3,400.0,400,0.0,18.0,382.0,0.045,0.955,3.7935375027570366,,,,,,,,,,,,
kul3,reference,2,800,1.0,welch_t,3,400.0,400,0.0,16.0,384.0,0.04,0.96,3.7827354846847863,,,,,,,,,,,,
kul3,reference,2,800,1.0,patient_cluster,3,400.0,287,113.0,34.0,253.0,0.11846689895470383,0.8815331010452961,5.8986161374688875,,,,,,,,,,,,
kul3,reference,2,800,1.0,pseudobulk_patient_t,3,400.0,287,113.0,14.0,273.0,0.04878048780487805,0.9512195121951219,16.4175288469988,,,,,,,,,,,,
kul3,reference,5,100,0.5,percentile,3,400.0,400,0.0,201.0,384.0,0.5025,0.96,4.291056249999998,,,,,,,,,,,,
kul3,reference,5,100,0.5,patient_cluster,3,400.0,400,0.0,165.0,397.0,0.4125,0.9925,5.4491904905333755,,,,,,,,,,,,
kul3,reference,5,100,0.5,pseudobulk_patient_t,3,400.0,400,0.0,75.0,397.0,0.1875,0.9925,7.656616607369932,,,,,,,,,,,,
kul3,reference,5,800,0.5,percentile,3,400.0,400,0.0,354.0,398.0,0.885,0.995,2.9533375,,,,,,,,,,,,
kul3,reference,5,800,0.5,patient_cluster,3,400.0,400,0.0,184.0,400.0,0.46,1.0,4.480781020405079,,,,,,,,,,,,
kul3,reference,5,800,0.5,pseudobulk_patient_t,3,400.0,400,0.0,129.0,398.0,0.3225,0.995,5.21554770616565,,,,,,,,,,,,
kul3,reference,2,5,1.0,percentile,4,400.0,400,0.0,254.0,146.0,0.635,0.365,3.6346124999999994,,,,,,,,,,,,
kul3,reference,2,5,1.0,studentised,4,400.0,400,0.0,243.0,157.0,0.6075,0.3925,3.9481569792043087,,,,,,,,,,,,
kul3,reference,2,5,1.0,bca,4,400.0,400,0.0,251.0,149.0,0.6275,0.3725,3.7063126173307417,,,,,,,,,,,,
kul3,reference,2,5,1.0,welch_t,4,400.0,400,0.0,247.0,153.0,0.6175,0.3825,3.8212574326277986,,,,,,,,,,,,
kul3,reference,2,5,1.0,patient_cluster,4,400.0,239,161.0,150.0,89.0,0.6276150627615062,0.3723849372384937,4.745331254578582,,,,,,,,,,,,
kul3,reference,2,5,1.0,pseudobulk_patient_t,4,400.0,239,161.0,15.0,224.0,0.06276150627615062,0.9372384937238494,50.01548347543297,,,,,,,,,,,,
kul3,reference,2,50,1.0,percentile,4,400.0,400,0.0,67.0,333.0,0.1675,0.8325,8.0569375,,,,,,,,,,,,
kul3,reference,2,50,1.0,studentised,4,400.0,400,0.0,67.0,333.0,0.1675,0.8325,12.898505699254764,,,,,,,,,,,,
kul3,reference,2,50,1.0,bca,4,400.0,400,0.0,68.0,332.0,0.17,0.83,9.650787545088026,,,,,,,,,,,,
kul3,reference,2,50,1.0,welch_t,4,400.0,400,0.0,69.0,331.0,0.1725,0.8275,8.521066862866949,,,,,,,,,,,,
kul3,reference,2,50,1.0,patient_cluster,4,400.0,268,132.0,70.0,198.0,0.26119402985074625,0.7388059701492538,6.161225806170902,,,,,,,,,,,,
kul3,reference,2,50,1.0,pseudobulk_patient_t,4,400.0,268,132.0,11.0,257.0,0.041044776119402986,0.9589552238805971,45.60852240759512,,,,,,,,,,,,
kul3,reference,2,5,0.5,percentile,4,400.0,400,0.0,285.0,175.0,0.7125,0.4375,3.394225,,,,,,,,,,,,
kul3,reference,2,5,0.5,studentised,4,400.0,400,0.0,266.0,174.0,0.665,0.435,3.675870151287528,,,,,,,,,,,,
kul3,reference,2,5,0.5,bca,4,400.0,400,0.0,268.0,170.0,0.67,0.425,3.4744051757901726,,,,,,,,,,,,
kul3,reference,2,5,0.5,welch_t,4,400.0,400,0.0,267.0,180.0,0.6675,0.45,3.554446694787117,,,,,,,,,,,,
kul3,reference,2,5,0.5,patient_cluster,4,400.0,261,139.0,200.0,145.0,0.7662835249042146,0.5555555555555556,4.2070048309178745,,,,,,,,,,,,
kul3,reference,2,5,0.5,pseudobulk_patient_t,4,400.0,261,139.0,27.0,250.0,0.10344827586206896,0.9578544061302682,44.94553305640907,,,,,,,,,,,,
kul3,reference,2,50,0.5,percentile,4,400.0,400,0.0,205.0,352.0,0.5125,0.88,4.63623125,,,,,,,,,,,,
kul3,reference,2,50,0.5,studentised,4,400.0,400,0.0,170.0,351.0,0.425,0.8775,5.094530085059527,,,,,,,,,,,,
kul3,reference,2,50,0.5,bca,4,400.0,400,0.0,169.0,351.0,0.4225,0.8775,4.971622389779616,,,,,,,,,,,,
kul3,reference,2,50,0.5,welch_t,4,400.0,400,0.0,213.0,353.0,0.5325,0.8825,4.774118479756779,,,,,,,,,,,,
kul3,reference,2,50,0.5,patient_cluster,4,400.0,270,130.0,151.0,233.0,0.5592592592592592,0.8629629629629629,4.825130001071571,,,,,,,,,,,,
kul3,reference,2,50,0.5,pseudobulk_patient_t,4,400.0,270,130.0,20.0,267.0,0.07407407407407407,0.9888888888888889,34.61441033944835,,,,,,,,,,,,
kul3,reference,5,800,1.0,percentile,3,400.0,400,0.0,29.0,371.0,0.0725,0.9275,3.6841562499999974,,,,,,,,,,,,
kul3,reference,5,800,1.0,patient_cluster,3,400.0,400,0.0,9.0,391.0,0.0225,0.9775,5.818358558066668,,,,,,,,,,,,
kul3,reference,5,800,1.0,pseudobulk_patient_t,3,400.0,400,0.0,11.0,389.0,0.0275,0.9725,5.523702555626475,,,,,,,,,,,,
kul3,reference,2,100,1.0,percentile,4,400.0,400,0.0,46.0,354.0,0.115,0.885,6.75105625,,,,,,,,,,,,
kul3,reference,2,100,1.0,studentised,4,400.0,400,0.0,44.0,356.0,0.11,0.89,7.9939289201167805,,,,,,,,,,,,
kul3,reference,2,100,1.0,bca,4,400.0,400,0.0,43.0,357.0,0.1075,0.8925,7.244625716182897,,,,,,,,,,,,
kul3,reference,2,100,1.0,welch_t,4,400.0,400,0.0,51.0,349.0,0.1275,0.8725,6.852282508701601,,,,,,,,,,,,
kul3,reference,2,100,1.0,patient_cluster,4,400.0,264,136.0,62.0,202.0,0.23484848484848486,0.7651515151515151,6.1406506206495814,,,,,,,,,,,,
kul3,reference,2,100,1.0,pseudobulk_patient_t,4,400.0,264,136.0,16.0,248.0,0.06060606060606061,0.9393939393939394,36.19133826492941,,,,,,,,,,,,
kul3,reference,5,50,1.0,percentile,4,400.0,400,0.0,70.0,330.0,0.175,0.825,8.384612500000001,,,,,,,,,,,,
kul3,reference,5,50,1.0,patient_cluster,4,400.0,400,0.0,67.0,333.0,0.1675,0.8325,8.162775876704783,,,,,,,,,,,,
kul3,reference,5,50,1.0,pseudobulk_patient_t,4,400.0,400,0.0,36.0,364.0,0.09,0.91,13.61221380802915,,,,,,,,,,,,
kul3,reference,2,100,0.5,percentile,4,400.0,400,0.0,205.0,382.0,0.5125,0.955,4.196006249999998,,,,,,,,,,,,
kul3,reference,2,100,0.5,studentised,4,400.0,400,0.0,187.0,378.0,0.4675,0.945,4.306719230494036,,,,,,,,,,,,
kul3,reference,2,100,0.5,bca,4,400.0,400,0.0,183.0,377.0,0.4575,0.9425,4.302984272677128,,,,,,,,,,,,
kul3,reference,2,100,0.5,welch_t,4,400.0,400,0.0,214.0,385.0,0.535,0.9625,4.287745541713124,,,,,,,,,,,,
kul3,reference,2,100,0.5,patient_cluster,4,400.0,282,118.0,156.0,250.0,0.5531914893617021,0.8865248226950354,4.57723416489106,,,,,,,,,,,,
kul3,reference,2,100,0.5,pseudobulk_patient_t,4,400.0,282,118.0,19.0,272.0,0.0673758865248227,0.9645390070921985,26.646328877751273,,,,,,,,,,,,
kul3,reference,5,5,0.5,percentile,4,400.0,400,0.0,278.0,161.0,0.695,0.4025,3.1369874999999983,,,,,,,,,,,,
kul3,reference,5,5,0.5,patient_cluster,4,400.0,400,0.0,282.0,260.0,0.705,0.65,4.79707406440354,,,,,,,,,,,,
kul3,reference,5,5,0.5,pseudobulk_patient_t,4,400.0,400,0.0,83.0,390.0,0.2075,0.975,13.949195565454936,,,,,,,,,,,,
kul3,reference,2,800,1.0,percentile,4,400.0,400,0.0,25.0,375.0,0.0625,0.9375,3.809243749999997,,,,,,,,,,,,
kul3,reference,2,800,1.0,studentised,4,400.0,400,0.0,29.0,371.0,0.0725,0.9275,3.8007867967197564,,,,,,,,,,,,
kul3,reference,2,800,1.0,bca,4,400.0,400,0.0,29.0,371.0,0.0725,0.9275,3.823099857981033,,,,,,,,,,,,
kul3,reference,2,800,1.0,welch_t,4,400.0,400,0.0,23.0,377.0,0.0575,0.9425,3.8279932826711267,,,,,,,,,,,,
kul3,reference,2,800,1.0,patient_cluster,4,400.0,268,132.0,31.0,237.0,0.11567164179104478,0.8843283582089553,5.661522583169054,,,,,,,,,,,,
kul3,reference,2,800,1.0,pseudobulk_patient_t,4,400.0,268,132.0,5.0,263.0,0.018656716417910446,0.9813432835820896,15.619486662965215,,,,,,,,,,,,
kul3,reference,2,800,0.5,percentile,4,400.0,400,0.0,353.0,399.0,0.8825,0.9975,3.0200499999999995,,,,,,,,,,,,
kul3,reference,2,800,0.5,studentised,4,400.0,400,0.0,357.0,398.0,0.8925,0.995,3.0815364941652437,,,,,,,,,,,,
kul3,reference,2,800,0.5,bca,4,400.0,400,0.0,359.0,399.0,0.8975,0.9975,3.0691010357678294,,,,,,,,,,,,
kul3,reference,2,800,0.5,welch_t,4,400.0,400,0.0,350.0,398.0,0.875,0.995,3.0404210703178727,,,,,,,,,,,,
kul3,reference,2,800,0.5,patient_cluster,4,400.0,273,127.0,136.0,251.0,0.4981684981684982,0.9194139194139194,4.230108814592035,,,,,,,,,,,,
kul3,reference,2,800,0.5,pseudobulk_patient_t,4,400.0,273,127.0,28.0,265.0,0.10256410256410256,0.9706959706959707,20.245503375387194,,,,,,,,,,,,
kul3,reference,5,5,1.0,percentile,4,400.0,400,0.0,239.0,161.0,0.5975,0.4025,3.6122499999999995,,,,,,,,,,,,
kul3,reference,5,5,1.0,patient_cluster,4,400.0,400,0.0,251.0,149.0,0.6275,0.3725,5.469003156240022,,,,,,,,,,,,
kul3,reference,5,5,1.0,pseudobulk_patient_t,4,400.0,400,0.0,58.0,342.0,0.145,0.855,16.139638317276493,,,,,,,,,,,,
kul3,reference,5,50,0.5,percentile,4,400.0,400,0.0,190.0,358.0,0.475,0.895,4.9111312499999995,,,,,,,,,,,,
kul3,reference,5,50,0.5,patient_cluster,4,400.0,400,0.0,174.0,393.0,0.435,0.9825,5.717154280841033,,,,,,,,,,,,
kul3,reference,5,50,0.5,pseudobulk_patient_t,4,400.0,400,0.0,93.0,398.0,0.2325,0.995,8.866862435930862,,,,,,,,,,,,
kul3,reference,5,100,1.0,percentile,4,400.0,400,0.0,36.0,364.0,0.09,0.91,6.8424812500000005,,,,,,,,,,,,
kul3,reference,5,100,1.0,patient_cluster,4,400.0,400,0.0,43.0,357.0,0.1075,0.8925,7.431116985006335,,,,,,,,,,,,
kul3,reference,5,100,1.0,pseudobulk_patient_t,4,400.0,400,0.0,16.0,384.0,0.04,0.96,11.470877535224075,,,,,,,,,,,,
kul3,reference,5,100,0.5,percentile,4,400.0,400,0.0,224.0,379.0,0.56,0.9475,4.270524999999999,,,,,,,,,,,,
kul3,reference,5,100,0.5,patient_cluster,4,400.0,400,0.0,175.0,394.0,0.4375,0.985,5.219198830882717,,,,,,,,,,,,
kul3,reference,5,100,0.5,pseudobulk_patient_t,4,400.0,400,0.0,94.0,397.0,0.235,0.9925,7.307885415634688,,,,,,,,,,,,
kul3,reference,5,800,0.5,percentile,4,400.0,400,0.0,336.0,398.0,0.84,0.995,2.94404375,,,,,,,,,,,,
kul3,reference,5,800,0.5,patient_cluster,4,400.0,400,0.0,154.0,399.0,0.385,0.9975,4.526638491001513,,,,,,,,,,,,
kul3,reference,5,800,0.5,pseudobulk_patient_t,4,400.0,400,0.0,135.0,396.0,0.3375,0.99,5.180886381405745,,,,,,,,,,,,
kul3,reference,5,800,1.0,percentile,4,400.0,400,0.0,21.0,379.0,0.0525,0.9475,3.7683125000000004,,,,,,,,,,,,
kul3,reference,5,800,1.0,patient_cluster,4,400.0,400,0.0,5.0,395.0,0.0125,0.9875,5.740826289031224,,,,,,,,,,,,
kul3,reference,5,800,1.0,pseudobulk_patient_t,4,400.0,400,0.0,8.0,392.0,0.02,0.98,5.498308114610161,,,,,,,,,,,,
